../Dataset/dataset.csv,speed,angleToTrackAxis,trackEdgeSensor_0,trackEdgeSensor_1,trackEdgeSensor_2,trackEdgeSensor_3,trackEdgeSensor_4,trackEdgeSensor_5,trackEdgeSensor_6,trackEdgeSensor_7,trackEdgeSensor_8,trackEdgeSensor_9,trackEdgeSensor_10,trackEdgeSensor_11,trackEdgeSensor_12,trackEdgeSensor_13,trackEdgeSensor_14,trackEdgeSensor_15,trackEdgeSensor_16,trackEdgeSensor_17,trackEdgeSensor_18,focusSensor_0,focusSensor_1,focusSensor_2,focusSensor_3,focusSensor_4,gear,opponentSensor_0,opponentSensor_1,opponentSensor_2,opponentSensor_3,opponentSensor_4,opponentSensor_5,opponentSensor_6,opponentSensor_7,opponentSensor_8,opponentSensor_9,opponentSensor_10,opponentSensor_11,opponentSensor_12,opponentSensor_13,opponentSensor_14,opponentSensor_15,opponentSensor_16,opponentSensor_17,opponentSensor_18,opponentSensor_19,opponentSensor_20,opponentSensor_21,opponentSensor_22,opponentSensor_23,opponentSensor_24,opponentSensor_25,opponentSensor_26,opponentSensor_27,opponentSensor_28,opponentSensor_29,opponentSensor_30,opponentSensor_31,opponentSensor_32,opponentSensor_33,opponentSensor_34,opponentSensor_35,racePosition,lateralSpeed,currentLapTime,damage,distanceFromStartLine,distanceRaced,fuelLevel,lastLapTime,rpm,trackPosition,wheelSpinVelocity_0,wheelSpinVelocity_1,wheelSpinVelocity_2,wheelSpinVelocity_3,z,zSpeed,accel,brake,clutch,gear,steer,meta,focus
sample 1189,178.69900000,-0.00181663,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.39974500,24.10800000,0.00000000,769.42900000,794.42700000,93.53690000,0.00000000,6268.94000000,-1.01943000,150.10100000,150.11300000,154.01700000,155.12200000,0.32922100,-0.45672200,1.0,0.0,0.0,5,0.0,0,360
sample 1190,178.89200000,-0.00751948,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.29320900,24.13000000,0.00000000,770.56500000,795.56300000,93.53610000,0.00000000,6284.50000000,-1.01847000,150.27600000,150.29500000,154.69900000,155.35900000,0.30890300,-0.31266300,1.0,0.0,0.0,5,0.0,0,360
sample 1191,179.10200000,-0.01314250,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.21896600,24.15200000,0.00000000,771.70300000,796.70100000,93.53540000,0.00000000,6273.88000000,-1.01676000,150.45000000,150.47300000,155.59300000,154.55200000,0.31537300,-0.16213600,1.0,0.0,0.0,5,0.0,0,360
sample 1192,179.30900000,-0.01867470,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.18086300,24.17400000,0.00000000,772.84100000,797.83900000,93.53460000,0.00000000,6281.42000000,-1.01427000,150.61300000,150.69500000,154.80800000,155.40300000,0.32973300,-0.12763000,1.0,0.0,0.0,5,0.0,0,360
sample 1193,179.51200000,-0.02417780,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.15839600,24.19600000,0.00000000,773.98100000,798.97900000,93.53390000,0.00000000,6291.79000000,-1.01099000,150.76200000,150.84300000,154.86900000,155.89700000,0.33727400,-0.15742700,1.0,0.0,0.0,5,0.0,0,360
sample 1194,179.72400000,-0.02970450,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.13446200,24.21800000,0.00000000,775.12100000,800.11900000,93.53310000,0.00000000,6290.40000000,-1.00693000,150.93700000,150.99200000,155.05400000,155.59900000,0.33122300,-0.11410600,1.0,0.0,0.0,5,0.0,0,360
sample 1195,179.94700000,-0.03526330,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.10731500,24.24000000,0.00000000,776.26300000,801.26100000,93.53240000,0.00000000,6271.29000000,-1.00208000,151.09600000,151.13200000,155.78300000,154.33900000,0.32495800,-0.06362110,0.981,0.0,0.0,5,-0.019,0,360
sample 1196,180.15000000,-0.04080980,14.98460000,15.31850000,16.74090000,19.77250000,25.83850000,33.33440000,38.96550000,46.50800000,56.61480000,69.93560000,0.59963900,0.20265400,0.12292900,0.08879850,0.05799870,0.03973390,0.03186040,0.02819820,0.02693180,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.08836160,24.26200000,0.00000000,777.40500000,802.40300000,93.53160000,0.00000000,6285.15000000,-0.99641100,151.24900000,151.30900000,156.79800000,153.48800000,0.32565300,-0.02485260,0.96,0.0,0.0,5,-0.04,0,360
sample 1197,180.33200000,-0.04580640,14.93940000,15.25350000,16.64800000,19.63140000,25.59990000,32.96580000,38.49570000,45.90260000,55.83660000,68.95620000,2.08375000,0.59214200,0.35196300,0.25202600,0.16348300,0.11148100,0.08920290,0.07881160,0.07519530,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.04641560,24.28400000,0.00000000,778.54800000,803.54600000,93.53090000,0.00000000,6306.54000000,-0.98998400,151.36600000,151.62600000,156.87900000,154.33600000,0.32522200,-0.00587583,0.936,0.0,0.0,5,-0.064,0,360
sample 1198,180.50900000,-0.04956380,14.88870000,15.18780000,16.56000000,19.50480000,25.39550000,32.65980000,38.11130000,45.41460000,55.21710000,68.18470000,5.44072000,1.05196000,0.61340000,0.43632100,0.28138700,0.19120800,0.15271000,0.13476600,0.12843300,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.09328620,24.30600000,0.00000000,779.69100000,804.69000000,93.53020000,0.00000000,6325.92000000,-0.98289600,151.36200000,151.92000000,156.52700000,155.43700000,0.32729300,-0.04105990,0.917,0.0,0.0,5,-0.083,0,360
sample 1199,180.67500000,-0.05168940,14.83280000,15.12310000,16.48040000,19.39890000,25.23760000,32.43620000,37.83870000,45.07840000,54.80260000,67.68250000,84.15530000,1.56551000,0.89922000,0.63650100,0.40894300,0.27725200,0.22119100,0.19505300,0.18579100,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.26345700,24.32800000,0.00000000,780.83600000,805.83400000,93.52950000,0.00000000,6336.20000000,-0.97526000,151.31700000,152.26500000,156.52900000,155.90400000,0.32245500,-0.00822130,0.892,0.0,0.0,5,-0.108,0,360
sample 1200,180.83700000,-0.05232890,14.77260000,15.05930000,16.40870000,19.31170000,25.12130000,32.28640000,37.66570000,44.87780000,54.57140000,67.42190000,83.87210000,2.11362000,1.20134000,0.84790000,0.54365500,0.36824000,0.29365500,0.25891100,0.24655200,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,0.62223300,24.35000000,0.00000000,781.98100000,806.97900000,93.52890000,0.00000000,6333.25000000,-0.96717100,151.26800000,152.51000000,156.40900000,156.39500000,0.32221900,-0.05454720,0.872,0.0,0.0,5,-0.128,0,360
sample 1201,180.99200000,-0.05141100,14.70880000,14.99780000,16.34620000,19.24540000,25.04990000,32.21480000,37.59830000,44.82050000,54.53360000,67.41610000,83.90940000,2.66606000,1.50775000,1.06353000,0.68199200,0.46212800,0.36860700,0.32508900,0.30964700,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,1.08270000,24.37200000,0.00000000,783.12600000,808.12400000,93.52820000,0.00000000,6317.73000000,-0.95876900,151.16900000,152.76900000,155.62000000,156.68400000,0.32549900,-0.05139740,0.849,0.0,0.0,5,-0.151,0,360
sample 1202,181.10700000,-0.04845240,14.64240000,14.94110000,16.29780000,19.20870000,25.04000000,32.24970000,37.67350000,44.95610000,54.75580000,67.75130000,84.37420000,3.17582000,1.80240000,1.27460000,0.81961100,0.55651900,0.44448900,0.39233400,0.37400800,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,1.70535000,24.39400000,0.00000000,784.27100000,809.26900000,93.52760000,0.00000000,6324.86000000,-0.95019100,150.95900000,153.01000000,156.77100000,155.84000000,0.32809400,0.00342162,0.825,0.0,0.0,5,-0.175,0,360
sample 1203,181.23000000,-0.04423370,14.57500000,14.88780000,16.25870000,19.19090000,25.06950000,32.35260000,37.84040000,45.21580000,55.14470000,68.30500000,85.11150000,3.63266000,2.08016000,1.47757000,0.95433800,0.65007000,0.52012600,0.45970200,0.43872100,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,2.43823000,24.41600000,0.00000000,785.41700000,810.41500000,93.52700000,0.00000000,6289.54000000,-0.94156100,150.83400000,153.14200000,155.49200000,155.87100000,0.32706900,0.08889120,0.805,0.0,0.0,5,-0.195,0,360
sample 1204,181.29300000,-0.03932440,14.50800000,14.83740000,16.22570000,19.18480000,25.12270000,32.49630000,38.06200000,45.54970000,55.63330000,68.98830000,86.00800000,4.03566000,2.33849000,1.66996000,1.08437000,0.74140900,0.59443700,0.52621500,0.50283800,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,3.16351000,24.43800000,0.00000000,786.56300000,811.56200000,93.52640000,0.00000000,6309.51000000,-0.93300600,150.74500000,153.18300000,155.27500000,156.36400000,0.32471300,0.00413254,0.781,0.0,0.0,5,-0.219,0,360
sample 1205,181.30300000,-0.03372990,14.44220000,14.79060000,16.19970000,19.19140000,25.20110000,32.68340000,38.34180000,45.96210000,56.22680000,69.80670000,87.06910000,4.37680000,2.57318000,1.84916000,1.20806000,0.82948300,0.66667200,0.59117100,0.56578100,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,3.85446000,24.46000000,0.00000000,787.71000000,812.70800000,93.52590000,0.00000000,6348.35000000,-0.92460500,150.61100000,153.19700000,156.14400000,156.98900000,0.32492100,0.00681507,0.76,0.0,0.0,5,-0.24,0,360
sample 1206,181.31100000,-0.02677920,14.37840000,14.75070000,16.18710000,19.22310000,25.32940000,32.95580000,38.73590000,46.52860000,57.02550000,70.88950000,88.45190000,4.62376000,2.77074000,2.00721000,1.32146000,0.91215500,0.73530600,0.65345800,0.62657200,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,4.70688000,24.48200000,0.00000000,788.85600000,813.85400000,93.52530000,0.00000000,6339.74000000,-0.91648800,150.33500000,153.23100000,156.08300000,157.31800000,0.32696200,0.02913660,0.739,0.0,0.0,5,-0.261,0,360
sample 1207,181.30200000,-0.01949330,14.31820000,14.71550000,16.18120000,19.26520000,25.47700000,33.26060000,39.17320000,47.15260000,57.89930000,72.06480000,89.94120000,4.81202000,2.94031000,2.14764000,1.42517000,0.98913600,0.79986600,0.71244800,0.68447900,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,5.56923000,24.50400000,0.00000000,790.00200000,815.00000000,93.52480000,0.00000000,6334.48000000,-0.90875400,150.16800000,153.12000000,155.86100000,157.15700000,0.32695700,0.03459360,0.718,0.0,0.0,5,-0.282,0,360
sample 1208,181.25700000,-0.01192940,14.26240000,14.68580000,16.18270000,19.31830000,25.64430000,33.59790000,39.65340000,47.83340000,58.84610000,73.32840000,91.52910000,4.94382000,3.08008000,2.26857000,1.51757000,1.05923000,0.85931400,0.76719700,0.73857100,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,5.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,6.26775000,24.52600000,0.00000000,791.14800000,816.14600000,93.52430000,0.00000000,6330.50000000,-0.90153200,149.91300000,153.00600000,155.83700000,156.64900000,0.32538000,0.19199300,0.693,0.0,0.0,5,-0.307,0,360
